title,link,source,snippet,date,absolute_date
Jail time hardened Lula's resolve to tackle poverty over profit,https://www.reuters.com/world/americas/jail-time-hardened-lulas-resolve-tackle-poverty-over-profit-2023-01-01/,Reuters,"Brazilian President Luiz Inacio Lula da Silva's 580-day stretch behind bars imbued him with a renewed sense of social justice, the leftist's allies and...","Jan 1, 2023",2023-01-01
Brazil's top court removes Brasilia governor over pro-Bolsonaro riots,https://www.reuters.com/world/americas/brazils-top-court-removes-brasilia-governor-over-pro-bolsonaro-riots-2023-01-09/,Reuters,"BRASILIA, Jan 8 (Reuters) - Brazil Supreme Court Justice Alexandre de Moraes decided late on Sunday to remove Brasilia Governor Ibaneis Rocha for 90 days...","Jan 8, 2023",2023-01-08
Bolivia's Arce hopes to mend ties with Brazil as Lula takes office,https://www.reuters.com/world/americas/bolivias-arce-hopes-mend-ties-with-brazil-lula-takes-office-2023-01-03/,Reuters,"LA PAZ, Jan 2 (Reuters) - Bolivia's President Luis Arce said on Monday he hopes Brazil's new president, Luiz Inacio Lula da Silva, will help improve...","Jan 2, 2023",2023-01-02
"Brazil's Bolsonaro released from hospital in Florida, source says",https://www.reuters.com/world/americas/brazils-bolsonaro-leaves-hospital-florida-report-2023-01-11/,Reuters,"Jan 10 (Reuters) - Brazil's former President Jair Bolsonaro on Tuesday was released from a hospital near Orlando, Florida, where he had been admitted on...","Jan 11, 2023",2023-01-11
"Chile, Colombia call for extraordinary OAS meeting after Brazil riots",https://www.reuters.com/world/americas/chile-colombia-call-extraordinary-oas-meeting-after-brazil-riots-2023-01-09/,Reuters,Chilean President Gabriel Boric called for an extraordinary meeting of the Organization of American States (OAS) on Monday to address riots in Brazil where...,"Jan 9, 2023",2023-01-09
"Brazil's 2022 inflation slows sharply, misses government target",https://www.reuters.com/markets/emerging/brazils-2022-inflation-slows-sharply-misses-government-target-2023-01-10/,Reuters,"BRASILIA, Jan 10 (Reuters) - Brazil's inflation ended 2022 with a sharp slowdown from double-digit peaks seen throughout the year on the back of fiscal...","Jan 10, 2023",2023-01-10
Brazil posts record trade surplus of $62.3 bln in 2022,https://www.reuters.com/world/americas/brazil-posts-record-trade-surplus-623-bln-2022-2023-01-02/,Reuters,"BRASILIA, Jan 2 (Reuters) - Brazil posted a $62.3 billion trade surplus in 2022, official data showed on Monday, a record in the series started in 1989.","Jan 2, 2023",2023-01-02
Brazil's Eletrobras probes collapse of transmission towers -sources,https://www.reuters.com/business/energy/brazils-eletrobras-probes-collapse-transmission-towers-sources-2023-01-10/,Reuters,Brazilian power company Eletrobras is investigating whether the collapse of at least two transmission towers is related to anti-government riots on Sunday...,"Jan 10, 2023",2023-01-10
"Lula calls for peace at meetings with Russia, Ukraine representatives",https://www.reuters.com/world/brazils-lula-calls-peace-meetings-with-russia-ukraine-representatives-2022-12-31/,Reuters,Brazilian President-elect Luiz Inacio Lula da Silva met on Saturday with representatives of Russia and Ukraine ahead of his inauguration and called for an...,"Dec 31, 2022",2022-12-31
Brazil's Petrobras to cut natural gas prices by 11.1%,https://www.reuters.com/business/energy/brazils-petrobras-cut-natural-gas-prices-by-111-2023-01-10/,Reuters,"Brazilian state-run oil company Petrobras will cut natural gas prices by an average 11.1% starting Feb. 1, it said on Tuesday on its website.","Jan 10, 2023",2023-01-10
Brazil real to remain under pressure as fiscal changes weigh,https://www.reuters.com/world/americas/brazil-real-remain-under-pressure-fiscal-changes-weigh-2023-01-06/,Reuters,"BUENOS AIRES, Jan 6 (Reuters) - Brazil's real will stay under pressure while the new government mulls fiscal reforms to allow for higher welfare spending,...","Jan 6, 2023",2023-01-06
Brazil's oil firms to invest $7.7 billion in onshore fields by 2029,https://www.reuters.com/business/energy/brazils-oil-firms-invest-77-bln-onshore-fields-by-2029-2022-12-23/,Reuters,"Brazil's small- and medium-sized oil firms are set to invest some 40 billion reais ($7.74 billion) in onshore fields by 2029, according to a survey by the...","Dec 23, 2022",2022-12-23
"Brazil's haunting graveyard of ships risks environmental disaster, warns activist group",https://www.reuters.com/world/americas/brazils-haunting-graveyard-ships-risks-environmental-disaster-warns-activist-2022-12-29/,Reuters,"GUANABARA BAY, Dec 29 (Reuters) - On a stormy evening in mid-November, a huge, abandoned cargo ship broke free of its moorings and slowly floated into the...","Dec 29, 2022",2022-12-29
Brazil's Lula mulls U.S. trip before January inauguration,https://www.reuters.com/world/americas/brazils-lula-mulls-us-trip-before-inauguration-2022-12-02/,Reuters,"BRASILIA, Dec 2 (Reuters) - Brazilian President-elect Luiz Inacio Lula da Silva said on Friday he is considering traveling to the United States to meet...","Dec 2, 2022",2022-12-02
Supporters of Brazil's defeated Bolsonaro attack police headquarters,https://www.reuters.com/world/americas/supporters-brazils-bolsonaro-try-invade-federal-police-headquarters-2022-12-13/,Reuters,"BRASILIA, Dec 12 (Reuters) - Supporters of far-right Brazilian President Jair Bolsonaro on Monday attempted to invade the federal police headquarters in the...","Dec 13, 2022",2022-12-13
Brazil central bank to launch its digital currency in 2024,https://www.reuters.com/markets/currencies/brazil-central-bank-launch-its-digital-currency-2024-2022-12-13/,Reuters,"BRASILIA, Dec 13 (Reuters) - Brazil's central bank aims to launch its digital currency in 2024 after a closed pilot program next year with financial...","Dec 13, 2022",2022-12-13
Bank floats $10 bln Brazilian bond plan to halt Amazon deforestation,https://www.reuters.com/markets/rates-bonds/bank-floats-10-bln-brazilian-bond-plan-halt-amazon-deforestation-2022-12-19/,Reuters,"LONDON, Dec 19 (Reuters) - Strategists at a UK bank have proposed the idea of a super-sized $10 billion Brazilian government bond that would be specifically...","Dec 19, 2022",2022-12-19
"Honeywell to pay about $200 mln to settle U.S., Brazilian bribery charges",https://www.reuters.com/legal/honeywell-agrees-pay-more-than-81-million-settle-sec-charges-bribery-2022-12-19/,Reuters,U.S.-based manufacturer Honeywell International Inc on Monday said it has agreed to pay about $200 million to settle criminal and civil corruption...,"Dec 19, 2022",2022-12-19
Brazil audit finds 17% of cattle bought by JBS came from 'irregular' ranches,https://www.reuters.com/business/environment/brazil-audit-finds-17-cattle-bought-by-jbs-came-irregular-ranches-2022-12-15/,Reuters,"Nearly 17% of the cattle bought by JBS SA in Brazil's Para state in the Amazon rainforest allegedly came from ranches with ""irregularities"" such as illegal...","Dec 15, 2022",2022-12-15
"Exclusive: Deforestation of Brazilian savanna surged some 25% in a year, sources say",https://www.reuters.com/business/environment/deforestation-brazilian-savanna-surged-some-25-year-sources-say-2022-12-13/,Reuters,"SAO PAULO, Dec 13 (Reuters) - Deforestation in the world's most biologically diverse savanna, the Brazilian Cerrado, rose by around 25% in the 12 months...","Dec 13, 2022",2022-12-13
Musk says 'possible' that Twitter gave preference to leftists during Brazil election,https://www.reuters.com/technology/musk-says-possible-that-twitter-gave-preference-leftists-during-brazil-election-2022-12-03/,Reuters,"Twitter owner Elon Musk said on Saturday he thought it was ""possible"" that personnel at the social media firm gave preference to left-wing candidates during...","Dec 3, 2022",2022-12-03
"Flooding in southern Brazil strands hundreds, some rescued by helicopter",https://www.reuters.com/world/americas/flooding-southern-brazil-strands-hundreds-some-rescued-by-helicopter-2022-12-01/,Reuters,"SAO PAULO, Dec 1 (Reuters) - Heavy rains caused serious flooding in southern Brazil on Thursday, where rescuers in the southern state of Santa Catarina were...","Dec 1, 2022",2022-12-01
"Brazil's next defense minister is a political veteran, respected by military",https://www.reuters.com/world/americas/brazils-next-defense-minister-is-political-veteran-respected-by-military-2022-12-09/,Reuters,"BRASILIA, Dec 9 (Reuters) - Jose Mucio, a veteran politician known for his negotiating skills, will be Brazil's next defense minister, tasked with smoothing...","Dec 9, 2022",2022-12-09
"Brazil's Lula to announce some Cabinet names on Friday, aide says",https://www.reuters.com/world/americas/brazils-lula-announce-some-cabinet-names-friday-aide-says-2022-12-08/,Reuters,"BRASILIA, Dec 8 (Reuters) - Brazil's leftist President-elect Luiz Inacio Lula da Silva is expected to start announcing some members of his Cabinet on Friday...","Dec 8, 2022",2022-12-08
Brazil's economic activity shrinks in October on rate hike impact,https://www.reuters.com/markets/brazils-economic-activity-shrinks-october-rate-hike-impact-2022-12-14/,Reuters,"Brazil's economic activity contracted in October, a central bank index showed on Wednesday, as aggressive interest-rate hikes to battle inflation takes a...","Dec 14, 2022",2022-12-14
Insight: Gun-loving Bolsonaristas challenge Lula's pledge to disarm Brazil,https://www.reuters.com/world/americas/gun-loving-bolsonaristas-challenge-lulas-pledge-disarm-brazil-2022-12-13/,Reuters,"COMENDADOR LEVY GASPARIAN, Brazil, Dec 13 (Reuters) - When four federal police officers came to arrest Roberto Jefferson, a close ally of Brazilian...","Dec 14, 2022",2022-12-14
Biden invites Brazil's Lula for White House visit,https://www.reuters.com/world/us-nsc-chief-visits-brazils-lula-discuss-democracy-climate-change-2022-12-05/,Reuters,"BRASILIA, Dec 5 (Reuters) - U.S. President Joe Biden on Monday invited Brazil's president-elect, Luiz Inacio Lula da Silva, to visit the White House,...","Dec 5, 2022",2022-12-05
Deforestation in Brazil's Cerrado savanna hits seven-year high,https://www.reuters.com/business/environment/deforestation-brazils-cerrado-savanna-hits-seven-year-high-2022-12-14/,Reuters,"SAO PAULO/MONTREAL, Dec 14 (Reuters) - Deforestation in Brazil's Cerrado savanna rose to a seven-year high, government data showed on Wednesday,...","Dec 14, 2022",2022-12-14
Brazil's Lula names ex-Sao Paulo mayor Haddad as finance minister,https://www.reuters.com/world/americas/brazils-lula-announces-fernando-haddad-finance-minister-2022-12-09/,Reuters,"BRASILIA, Dec 9 (Reuters) - Brazil's leftist President-elect Luiz Inacio Lula da Silva on Friday picked a trusted ally, former Sao Paulo Mayor Fernando...","Dec 9, 2022",2022-12-09
Brazil's Oi exits bankruptcy protection after more than 6 years; shares jump,https://www.reuters.com/business/media-telecom/brazils-oi-exits-bankruptcy-protection-after-more-than-6-years-shares-jump-2022-12-15/,Reuters,"Shares in Brazilian telecom firm Oi SA soared on Thursday after it revealed it was exiting bankruptcy protection, marking the closure of a restructuring...","Dec 15, 2022",2022-12-15
"Brazil's Senate approves bill raising 2023-24 spending cap, sends to lower house",https://www.reuters.com/world/americas/brazils-senate-approves-bill-raising-2023-24-spending-cap-sends-lower-house-2022-12-08/,Reuters,"BRASILIA, Dec 6 (Reuters) - Brazil's Senate approved on Wednesday a constitutional amendment to increase the government spending cap, allowing the incoming...","Dec 7, 2022",2022-12-07
Brazil central bank grants Google Pay payment institution status,https://www.reuters.com/technology/brazil-central-bank-grants-google-pay-payment-institution-status-2022-12-08/,Reuters,"Alphabet's Google Pay has received approval to operate as a payment institution in Brazil, Latin America's largest economy, the country's official gazette...","Dec 8, 2022",2022-12-08
Brazilian airline workers union to go on partial strike from Monday,https://www.reuters.com/business/aerospace-defense/brazilian-airline-workers-union-go-partial-strike-monday-2022-12-15/,Reuters,"Brazilian pilots and flight attendants voted for a partial strike starting on Monday, the national aeronautical union said, as they demand better pay and...","Dec 15, 2022",2022-12-15
Bolsonaro challenge to Brazil election result seen stoking protests,https://www.reuters.com/world/americas/bolsonaro-challenge-brazil-election-result-seen-stoking-protests-2022-11-23/,Reuters,"BRASILIA, Nov 23 (Reuters) - Brazilian President Jair Bolsonaro's attempt to challenge the election he lost last month appears weak on the merits,...","Nov 23, 2022",2022-11-23
Deforestation of Brazilian Amazon retreats from 15-year high,https://www.reuters.com/business/environment/deforestation-brazilian-amazon-falls-11-annual-govt-data-shows-2022-11-30/,Reuters,"SAO PAULO, Nov 30 (Reuters) - Deforestation in Brazil's Amazon rainforest fell in the 12 months through July, according to government data released on...","Nov 30, 2022",2022-11-30
Lula's market lure fades after Brazil's 'Liz Truss moment',https://www.reuters.com/world/americas/brazils-lula-faces-setback-markets-fret-over-spending-cabinet-picks-2022-11-11/,Reuters,"BRASILIA, Nov 11 (Reuters) - There is growing investor pessimism that Brazilian President-elect Luiz Inacio Lula da Silva will govern with fiscal discipline...","Nov 11, 2022",2022-11-11
