title,link,source,snippet,date,absolute_date
Brazil Credit Outlook Raised to Positive by S&P Amid Fiscal Reform,https://www.bloomberg.com/news/articles/2023-06-14/brazil-credit-outlook-raised-to-positive-by-s-p-real-jumps,Bloomberg,Brazil's outlook was raised to positive from stable by S&P Global Ratings amid signs of greater certainty about the country's fiscal and monetary policy.,"Jun 14, 2023",2023-06-14
Family Office Helps Raise Fund for Brazilians to Buy US Real Estate,https://www.bloomberg.com/news/articles/2023-06-13/family-office-helps-raise-fund-for-brazilians-to-buy-us-property,Bloomberg,A group of investors led by a family office are raising a $30 million fund to allow Brazilians to tap into the US real estate market in the fast-growing Sun...,"Jun 13, 2023",2023-06-13
"Brazil's Americanas accuses former executives, banks and auditors of aiding fraud",https://www.reuters.com/business/retail-consumer/brazils-americanas-hits-out-former-execs-fraud-leading-bankruptcy-2023-06-13/,Reuters,"Top management at bankrupt Brazilian retailer Americanas slammed former executives, banks, and audit firms on Tuesday after a report by the company's legal...","Jun 13, 2023",2023-06-13
Neo-Nazi groups multiply in a more conservative Brazil,https://www.reuters.com/world/americas/neo-nazi-groups-multiply-more-conservative-brazil-2023-06-13/,Reuters,"ITAJAI, Brazil, June 13 (Reuters) - Last November, just hours before a social gathering for Haitian immigrants in the town of Itajai in the southern...","Jun 13, 2023",2023-06-13
Brazil's Azul launches exchange offer as part of restructuring plan,https://www.reuters.com/business/aerospace-defense/brazils-azul-launches-exchange-offer-part-restructuring-plan-2023-06-13/,Reuters,"SAO PAULO, June 13 (Reuters) - Brazilian airline Azul on Tuesday launched exchange offers aimed at pushing forward bonds originally set to mature in 2024...","Jun 13, 2023",2023-06-13
"Brazil airline Azul ready to raise capital after debt deals, CEO says",https://www.reuters.com/business/aerospace-defense/brazil-airline-azul-ready-raise-capital-after-debt-deals-ceo-2023-06-13/,Reuters,"SAO PAULO, June 13 (Reuters) - Brazilian airline Azul is ready to raise additional capital, its chief executive said in an interview, after reaching deals...","Jun 13, 2023",2023-06-13
Equinor aims to boost Brazil oil output over next decade,https://www.reuters.com/business/energy/equinor-aims-boost-brazil-oil-output-over-next-decade-2023-06-14/,Reuters,"Equinor plans to expand its oil production in Brazil more than fivefold over the next decade, while also eyeing green energy projects especially in offshore...","Jun 13, 2023",2023-06-13
"Brazil economists cut long-term inflation expectations, unchanged for months",https://www.reuters.com/markets/brazil-economists-cut-long-term-inflation-expectations-unchanged-months-2023-06-12/,Reuters,"Brazilian economists have reduced their long-term inflation expectations, putting an end to months of unchanged projections that the central bank had cited...","Jun 12, 2023",2023-06-12
Ocean Wilsons says reviewing investment in Brazil's Wilson Sons,https://www.reuters.com/business/ocean-wilsons-says-reviewing-investment-brazils-wilson-sons-2023-06-12/,Reuters,"Brazilian shipping company Wilson Sons' controlling shareholder said on Monday it is conducting a strategic review of its investment in the firm,...","Jun 12, 2023",2023-06-12
Barsi-backed Unipar offers 43% premium for stake in Brazil's Braskem,https://www.reuters.com/markets/deals/barsi-backed-unipar-offers-43-premium-stake-brazils-braskem-2023-06-12/,Reuters,Shares of Brazilian petrochemical firm Braskem soared on Monday after it confirmed a bid from Unipar Carbocloro for a controlling stake in the company at a...,"Jun 12, 2023",2023-06-12
"Glencore, automakers to back $1 billion nickel, copper SPAC deal in Brazil",https://www.reuters.com/markets/deals/glencore-automakers-back-1-bln-nickel-copper-spac-deal-brazil-2023-06-12/,Reuters,"Global miner Glencore , Chrysler parent Stellantis and Volkswagen's battery unit PowerCo have agreed to back a $1 billion deal by blank-cheque fund ACG...","Jun 12, 2023",2023-06-12
"VW, Glencore Back $1 Billion SPAC Mine Deal to Secure EV Metals",https://www.bloomberg.com/news/articles/2023-06-12/russia-metal-boss-taps-vw-glencore-on-1-billion-mine-spac-deal,Bloomberg.com,Russian metal industry veteran Artem Volynets' blank check firm agreed to acquire two Brazilian mines for $1 billion including debt in a bid to tap demand...,"Jun 11, 2023",2023-06-11
Deforestation in Brazil's Amazon falls nearly 10% in May,https://www.reuters.com/business/environment/deforestation-brazils-amazon-falls-nearly-10-may-2023-06-07/,Reuters,"SAO PAULO, June 7 (Reuters) - Deforestation in Brazil's Amazon rainforest fell almost 10% in May from the previous year, preliminary government data showed...","Jun 7, 2023",2023-06-07
Brazil's Nubank hits one million accounts in Mexico in one month,https://www.reuters.com/business/finance/brazils-nubank-hits-one-million-accounts-mexico-one-month-2023-06-07/,Reuters,"One million people in Mexico have opened savings accounts in Brazilian digital bank Nubank one month after the product's launch, the company said on...","Jun 7, 2023",2023-06-07
Brazil's inflation falls to more than 2-year low amid calls for rate cuts,https://www.reuters.com/markets/emerging/brazil-inflation-lowest-more-than-two-years-amid-calls-rate-cuts-2023-06-07/,Reuters,"SAO PAULO, June 7 (Reuters) - Consumer prices in Brazil decelerated more than expected in May, government data showed on Wednesday, with 12-month inflation...","Jun 7, 2023",2023-06-07
Brazil's federal subsidies reach highest level in six years in 2022,https://www.reuters.com/business/finance/brazils-federal-subsidies-reach-highest-level-six-years-2022-2023-06-07/,Reuters,"BRASILIA, June 7 (Reuters) - Brazil's federal government subsidies surged to the highest level in six years in 2022, said the Planning Ministry on Wednesday...","Jun 7, 2023",2023-06-07
Veteran Distressed Investor to Vote for Rio Utility’s Bankruptcy,https://www.bloomberg.com/news/articles/2023-06-06/veteran-distressed-investor-to-vote-for-rio-utility-s-bankruptcy,Bloomberg.com,Investor Nelson Tanure said he'll vote in favor of the bankruptcy protection process for Rio de Janeiro's power company Light SA at a Wednesday shareholders'...,"Jun 6, 2023",2023-06-06
Brazil’s Transportation Minister Filho Seeks to Develop Amazon to Boost Growth,https://www.bloomberg.com/news/articles/2023-06-06/lula-s-minister-seeks-to-develop-amazon-to-boost-brazil-s-growth,Bloomberg.com,"Amid a swelling dispute between pro-growth and pro-environment members of President Luiz Inacio Lula da Silva's administration, Brazil's Transportation...","Jun 6, 2023",2023-06-06
Brazil's Lula unveils plan to stop deforestation in Amazon by 2030,https://www.reuters.com/world/americas/brazils-lula-launches-plan-stop-deforestation-amazon-by-2030-2023-06-05/,Reuters,"BRASILIA, June 5 (Reuters) - Brazil's government on Monday unveiled how it plans to meet a pledge to eliminate deforestation in the Amazon by 2030,...","Jun 5, 2023",2023-06-05
Brazil to launch grants for poor families protecting Amazon rainforest,https://www.reuters.com/business/environment/brazil-launch-grants-poor-families-protecting-amazon-rainforest-2023-06-06/,Reuters,"BRASILIA, June 5 (Reuters) - Brazil's government will launch a social program to pay additional grants to poor families that work in forest protection,...","Jun 5, 2023",2023-06-05
Backlash Against Weaponized Dollar Is Growing Across the World,https://www.bloomberg.com/news/articles/2023-06-02/putin-s-war-ignites-backlash-against-dollar-across-the-world,Bloomberg,"Brazil and China recently struck a deal to settle trade in their local currencies, seeking to bypass the greenback in the process.","Jun 2, 2023",2023-06-02
Easing of China’s soybean appetite puts Brazil crop growth into question,https://www.reuters.com/markets/commodities/easing-chinas-soybean-appetite-puts-brazil-crop-growth-into-question-2023-06-02/,Reuters,"Booming soybean demand from China early this century drove extensive crop expansion across the Americas, but while production is set to swell even further...","Jun 2, 2023",2023-06-02
"Founder of Brazil's CVC to invest $15 million, new CEO picked",https://www.reuters.com/markets/deals/brazils-cvc-mulls-share-offering-with-strategic-investors-2023-06-02/,Reuters,"Brazilian travel operator CVC said on Friday it has reached an agreement with its founder for a 75 million reais ($15.13 million) investment in the company,...","Jun 2, 2023",2023-06-02
A Brazilian Billionaire Amps Up His Hedge Fund Bet,https://www.bloomberg.com/news/articles/2023-06-02/billionaire-s-money-manager-amps-up-hedge-fund-bet-in-brazil,Bloomberg.com,"Peninsula Participacoes Ltda., the investment firm managing assets for the billionaire Abilio Diniz and his family, is expanding its push into Brazil's...","Jun 2, 2023",2023-06-02
Brazil poultry lobby sees little risk of nationwide export ban over bird flu,https://www.reuters.com/markets/commodities/brazil-poultry-lobby-sees-little-risk-nationwide-export-ban-over-bird-flu-2023-06-03/,Reuters,"SAO PAULO, June 2 (Reuters) - Revised trade accords with most of Brazil's trade partners, including China, make it unlikely the world's largest chicken...","Jun 2, 2023",2023-06-02
New Bike Lanes Are Coming to These 10 Global Cities,https://www.bloomberg.com/news/articles/2023-06-02/world-bike-day-10-cities-win-grant-to-develop-cycling-infrastructure,Bloomberg.com,"Like in many cities, the lack of safe and accessible bike lanes has been a major barrier to cycling in Brazil's fifth largest city of Fortaleza,...","Jun 2, 2023",2023-06-02
"Focus: Petrobras eyes global expansion as Brazil hopes fade, sources say",https://www.reuters.com/business/energy/petrobras-eyes-global-expansion-brazil-hopes-fade-sources-say-2023-06-01/,Reuters,"Brazil's Petrobras may look abroad for future growth, two sources with knowledge of the state-run firm's plans told Reuters, after environmental regulators...","Jun 1, 2023",2023-06-01
Brazil's Petrobras revises strategic plan to boost low-carbon investments,https://www.reuters.com/sustainability/brazils-petrobras-revises-strategic-plan-boost-low-carbon-investments-2023-06-01/,Reuters,Brazilian state-run oil company Petrobras on Thursday said its board of directors had approved a revision of part of its 2023-2028 strategic plan in a bid...,"Jun 1, 2023",2023-06-01
"Petrobras Captures Carbon to Ramp Up Gas Production, and Calls It Green",https://www.bloomberg.com/news/articles/2023-06-01/petrobras-carbon-capture-project-helps-oil-giant-ramp-up-natural-gas-supply,Bloomberg,Brazil's state-controlled oil giant Petrobras is capturing and storing a growing amount of carbon dioxide below the seabed in a strategy that helps it boost...,"Jun 1, 2023",2023-06-01
Lula’s Dreams of Latin American Unity Ignore Brazil’s Economic Reality,https://www.bloomberg.com/opinion/articles/2023-05-31/lula-s-dreams-of-latin-american-unity-ignore-brazil-s-economic-reality,Bloomberg,"Brazil's president talks a lot about the need for a united political front in Latin America, but he should focus on trade and economic integration.","May 31, 2023",2023-05-31
Outspoken Lula Leaves Brazil’s Friends Puzzled,https://www.bloomberg.com/news/newsletters/2023-05-31/outspoken-lula-leaves-brazil-s-friends-puzzled,Bloomberg.com,Luiz Inacio Lula da Silva started his third presidential term telling the international community that “Brazil was back” on the global stage.,"May 31, 2023",2023-05-31
Brazil's economy likely surged back in Q1 powered by record crops,https://www.reuters.com/world/americas/brazils-economy-likely-surged-back-q1-powered-by-record-crops-2023-05-31/,Reuters,"Brazil's economy likely surged back to growth in the first quarter of the year, powered by record-breaking crops and solid crude oil output that more than...","May 31, 2023",2023-05-31
China's CNOOC begins production at new offshore well in Brazil,https://www.reuters.com/business/energy/chinas-cnooc-begins-production-new-offshore-well-brazil-2023-06-01/,Reuters,"China's CNOOC Ltd , has begun production at the Buzios5 well off the coast of Brazil, the company said in a statement on Thursday.","May 31, 2023",2023-05-31
Brazil's top court sentences ex-President Collor to prison for corruption,https://www.reuters.com/world/americas/brazils-top-court-sentences-ex-president-collor-prison-corruption-2023-05-31/,Reuters,"BRASILIA, May 31 (Reuters) - Brazil's supreme court voted on Wednesday to sentence former President Fernando Collor de Mello to 8 years and 10 months in...","May 31, 2023",2023-05-31
Protests flare as Brazil approves bill limiting recognition of tribal lands,https://www.reuters.com/world/americas/indigenous-groups-protest-brazil-bill-limiting-recognition-tribal-lands-2023-05-30/,Reuters,"BRASILIA/SAO PAULO, May 30 (Reuters) - Brazil's lower house of Congress approved on Tuesday night a bill to limit the recognition of new Indigenous...","May 30, 2023",2023-05-30
"Brazil’s Credit Card Rates Climb to 450%, a Six-Year High",https://www.bloomberg.com/news/articles/2023-05-30/brazil-s-credit-card-rates-climb-to-450-a-six-year-high,Bloomberg,"Brazil's credit card interest rates soared to their highest point in six years, adding to central bankers' concerns about worrisome levels of household debt.","May 30, 2023",2023-05-30
